cik,fyear,Z_score_c,tier1_c,past_due_90,past_due_nonaccrual,non_perf_loan,rssdid,cik_original,gvkey,tic,cusip,conm,roa,roe,leverage,tobinq,mark_to_bk,eps,at,bkvlps,ceq,csho,dlc,dltt,ni,seq,mkvalt,prcc_f
1074543,2013,589.3017,0.14076512,,,,,1074543,119436,3FBPI,31867T202,FIRST BANCORP INDIANA INC,0.0042579719,11.922857,2.1232042,0.96894729,1.155491,0.91714287,376.94,19.688601,34.455002,1.75,0,73.154999,1.605,34.455002,22.75,13
1074543,2014,717.53186,0.15289749,,,,,1074543,119436,3FBPI,31867T202,FIRST BANCORP INDIANA INC,0.0037796861,11.520755,1.9973516,0.96859533,1.1859835,0.81132078,375.42801,20.941099,36.625999,1.749,0,73.154999,1.419,36.625999,24.8358,14.2
1074543,2015,937.06458,0.14607483,,,,,1074543,119436,3FBPI,31867T202,FIRST BANCORP INDIANA INC,0.0038245691,13.443968,2.3893483,0.9753294,1.2851211,0.86735278,396.646,21.0949,36.895,1.749,0,88.154999,1.517,36.895,27.109501,15.5
1074902,2001,301.33408,0.16282825,179.35832,0,179.35832,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.012628139,141.43715,0.26256892,1.047774,2.5803583,3.4412932,480.435,28.0811,49.507,1.763,2.053,10.946,6.0669999,49.507,72.459297,41.099998
1074902,2002,258.97531,0.16366291,278.72659,0,278.72659,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.012905747,188.14375,0.17860581,1.0656668,2.823817,3.8001163,506.75101,30.174299,51.93,1.721,2.056,7.2189999,6.54,51.93,85.206703,49.509998
1074902,2003,351.75653,0.16985902,2876.2595,935.19659,3811.4563,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.012866495,282.53867,0.092091218,1.1277812,3.8390872,3.9934795,523.60797,31.0895,52.448002,1.687,2.0599999,2.77,6.737,52.448002,119.3553,70.75
1074902,2004,567.44043,0.17357117,187.97888,0,187.97888,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.012629942,76.900482,0.065129265,1.1471139,8.2173367,1.9819711,522.25098,15.7139,52.296001,3.3280001,0.064000003,3.342,6.5960002,52.296001,129.1264,38.799999
1074902,2005,322.03802,0.16789681,67.032013,862.62506,929.6571,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.012428151,76.011826,0.059667066,1.1292279,7.6687474,2.0460787,539.50098,15.8749,52.021999,3.277,1.994,1.11,6.7049999,52.021999,121.7406,37.150002
1074902,2006,450.13846,0.16819027,135.79074,939.75812,1075.5488,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.0118822,73.512222,0.30137846,1.1164525,7.1832914,2.0420063,548.21503,15.9871,50.999001,3.1900001,15.37,0,6.5139999,50.999001,114.84,36
1074902,2007,442.4173,0.16905884,255.87816,123.27733,379.15549,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.0098566692,10.237888,0.11426196,1.0337451,9.0996428,0.89025122,604.05798,8.4521999,56.528,6.6880002,1.459,5,5.954,56.528,76.912003,11.5
1074902,2008,668.03778,0.15910211,822.87531,2324.8523,3147.7275,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.010162667,8.8869448,0.12399339,1.0031813,6.9248295,0.98743832,649.73102,8.6908998,58.116001,6.6869998,2.2060001,5,6.6030002,58.116001,60.182999,9
1074902,2009,246.61945,0.17101152,928.36603,2952.8872,3881.2532,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.010574489,12.194258,0.59780538,1.0062615,7.1556616,1.1613579,734.409,9.8122997,65.614998,6.6869998,14.265,24.959999,7.7659998,65.614998,70.213501,10.5
1074902,2010,227.03354,0.16425166,297.7558,3731.8726,4029.6284,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.01233072,16.742504,0.63375622,1.0121537,7.5640783,1.4010464,760.13397,10.5691,70.707001,6.6900001,26.691,18.120001,9.3730001,70.707001,79.945503,11.95
1074902,2011,324.48853,0.17166159,37.455471,3521.7747,3559.23,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.010251778,15.673266,0.55116725,1.0112053,7.4678812,1.2102908,791.57001,11.6271,77.959999,6.7049999,27.596001,15.373,8.1149998,77.959999,86.829803,12.95
1074902,2012,355.74554,0.18121924,120.63441,2150.6853,2271.3198,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.010486447,16.83004,0.33486575,1.0129629,7.5712433,1.228461,788.63702,12.1815,82.005997,6.7319999,13.756,13.705,8.2700005,82.005997,92.229103,13.7001
1074902,2013,318.10693,0.17316735,231.87222,2756.3928,2988.2649,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.0094171856,16.894434,0.17461492,1.0505028,12.965625,0.94540757,932.33801,12.7999,118.873,9.2869997,8.9200001,11.837,8.7799997,118.873,165.95869,17.870001
1074902,2014,151.34372,0.16857025,186.83661,5153.1929,5340.0293,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.0089065088,15.973132,0.22277735,1.0131958,10.394145,1.0599291,1108.066,13.4996,125.695,9.3109999,21.645,6.3569999,9.8690004,125.695,140.3168,15.07
1074902,2015,529.80652,0.17116466,512.3974,1579.3573,2091.7546,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.0089603458,18.911407,0.30928996,1.0174001,11.504495,1.155954,1280.531,14.1153,140.108,9.9259996,37.736,5.598,11.474,140.108,162.3894,16.360001
1074902,2016,401.95496,0.17173642,20.709108,5154.7671,5175.4761,2759900,1074902,66210,LCNB,50181P100,LCNB CORP,0.0095515838,29.026455,0.29828465,1.0684953,16.25856,1.2484497,1306.799,14.2973,142.944,9.9980001,42.334999,0.303,12.482,142.944,232.45351,23.25
1074972,2000,721.2821,0.1190515,,,,2745118,1074972,20028,CCBT,12500Q102,CCBT FINANCIAL COMPANIES INC,0.012272076,37.653412,3.1987257,1.0450232,14.119134,2.0015101,1403.9189,11.4694,98.728996,8.6079998,183.95,131.85699,17.229,98.728996,161.938,18.8125
1074972,2001,291.41406,0.12886493,0,2271.4626,2271.4626,2745118,1074972,20028,CCBT,12500Q102,CCBT FINANCIAL COMPANIES INC,0.013380382,53.28891,3.6425908,1.0605747,15.2068,2.2580047,1454.667,13.3777,115.316,8.6199999,249.8,170.24899,19.464001,115.316,203.43201,23.6
1074972,2002,64.148026,0.14069264,0,1620.699,1620.699,2745118,1074972,20028,CCBT,12500Q102,CCBT FINANCIAL COMPANIES INC,0.0097443592,43.163681,3.3588102,1.068946,16.001457,1.6808288,1481.8831,13.7873,118.447,8.5909996,274.741,123.1,14.44,118.447,220.6169,25.68
1074972,2003,45.917233,0.15218037,0,3003.4651,3003.4651,2745118,1074972,20028,CCBT,12500Q102,CCBT FINANCIAL COMPANIES INC,0.0047652391,26.469852,1.8170899,1.1343578,21.644846,0.75736344,1338.233,13.5958,114.477,8.4200001,69.532997,138.48199,6.3769999,114.477,294.27899,34.950001
1075046,2000,773.17926,0.26741138,,,,2767633,1075046,119419,TRYF.,897329108,TROY FINANCIAL CORP,0.0093381116,10.423192,1.1135954,0.94226587,6.6172795,0.88708013,922.02802,17.234501,167.278,9.7060003,128.808,57.472,8.6099997,167.278,114.0455,11.75
1075046,2001,234.40434,0.22488165,,,,,1075046,119419,TRYF.,897329108,TROY FINANCIAL CORP,0.0078117871,21.582399,0.98922586,1.0199267,10.136724,1.0209271,1161.578,18.535801,164.746,8.8879995,112.971,50,9.0740004,164.746,187.8923,21.139999
1075046,2002,1093.5586,0.21131773,33.639416,2774.0503,2807.6899,2767633,1075046,119419,TRYF.,897329108,TROY FINANCIAL CORP,0.010240698,35.538914,1.4086118,1.073519,15.500359,1.3626884,1288.877,16.2971,157.854,9.6859999,145.017,77.337997,13.199,157.854,252.6109,26.08
1075046,2003,310.87762,0.19298379,2.355659,2640.6936,2643.0493,2767633,1075046,119419,TRYF.,897329108,TROY FINANCIAL CORP,0.0093734255,48.372326,1.3362247,1.1247507,19.484945,1.3800949,1365.4561,16.682301,154.71201,9.2740002,120.085,86.644997,12.799,154.71201,325.05371,35.049999
1075706,2000,1281.6172,0.20493032,,,,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.014456635,28.430946,1.0441017,1.0336363,4.2912393,1.6724086,382.79999,13.1088,43.376999,3.309,32,13.29,5.5339999,43.376999,56.252998,17
1075706,2001,364.22766,0.21660365,3606.8223,514.73383,4121.5562,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.013368038,42.974888,0.31005469,1.0824229,5.7785144,1.7258991,427.21301,14.2587,47.181999,3.309,0,14.629,5.711,47.181999,82.394096,24.9
1075706,2002,376.24991,0.19445364,6187.2495,430.10397,6617.3535,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.012147748,20.254875,0.45750517,1.0497965,7.3630753,1.2659297,518.45001,10.8107,53.783001,4.9749999,0.96899998,23.636999,6.2979999,53.783001,79.599998,16
1075706,2003,411.24487,0.19197553,5204.8286,1770.2777,6975.1064,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.012657032,31.985413,0.84310287,1.1040215,10.029527,1.3997992,550.76099,11.3458,56.501999,4.98,15.018,32.618999,6.9710002,56.501999,113.793,22.85
1075706,2004,368.26248,0.19638723,5494.6797,3584.1306,9078.8105,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.012849964,30.938601,0.76621091,1.0720474,8.5145617,1.5092,587.23901,12.0382,60.191002,5,11.07,35.049,7.546,60.191002,102.5,20.5
1075706,2005,938.23596,0.20232984,1001.0847,4776.855,5777.9395,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.013108248,35.862106,0.96667922,1.0809251,8.8716536,1.5903374,607.70898,12.7319,63.773998,5.0089998,12.249,49.400002,7.9660001,63.773998,112.953,22.549999
1075706,2006,482.47003,0.20973663,1522.7961,1755.5803,3278.3765,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.013514231,37.376144,0.85265195,1.0684679,8.0848131,1.6723107,621.19702,13.8775,69.665001,5.02,10,49.400002,8.3950005,69.665001,112.197,22.35
1075706,2007,259.2215,0.19793695,603.95532,1492.7953,2096.7505,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.010154148,25.904396,0.78602749,1.0299791,6.3187399,1.4217561,680.90399,14.0224,68.191002,4.8629999,29.200001,24.4,6.914,68.191002,88.603897,18.219999
1075706,2008,187.5285,0.18840186,936.0589,1424.4818,2360.5408,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.010800904,35.832954,1.9865686,1.0397221,6.9155231,1.7063313,766.047,14.7247,71.400002,4.849,67.441002,74.400002,8.2740002,71.400002,101.829,21
1075706,2009,631.42157,0.17590068,1328.2467,9840.2783,11168.524,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0084987693,33.038902,2.5356309,1.0401484,7.0251894,1.4756098,840.00403,15.4192,74.598,4.8379998,116.753,72.400002,7.1389999,74.598,108.3228,22.389999
1075706,2010,781.23224,0.18334925,1015.3472,10850.221,11865.568,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0087542301,31.284454,2.5871027,1.0316926,6.4824061,1.4805704,818.23297,15.7699,76.294998,4.8379998,128.883,68.5,7.1630001,76.294998,102.2269,21.129999
1075706,2011,622.83014,0.19397904,258.34671,10851.521,11109.868,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0084525347,26.106392,2.1924047,0.99858057,4.7757988,1.4900908,853.94501,17.770201,86.079002,4.8439999,120.22,68.5,7.2179999,86.079002,84.866898,17.52
1075706,2012,1624.3628,0.19991991,573.01349,13328.218,13901.231,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0077017392,27.144373,1.5956858,1.0064455,5.1715622,1.3955976,880.84003,18.282,88.869003,4.8610001,118.307,23.5,6.7839999,88.869003,94.546501,19.450001
1075706,2013,218.47946,0.16352937,1950.8928,12657.058,14607.95,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0081895012,27.308008,2.1643226,1.0278512,6.6570148,1.4681724,873.06897,13.607,66.265999,4.8699999,123.421,20,7.1500001,66.265999,90.582001,18.6
1075706,2014,389.50525,0.16892222,807.17096,10910.153,11717.324,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0080884984,29.674765,1.6421975,1.014029,5.6479907,1.5272653,921.06097,16.781099,81.858002,4.8779998,114.427,20,7.4499998,81.858002,94.779503,19.43
1075706,2015,305.67746,0.17176303,,,,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0077955429,36.92535,1.4382181,1.030005,6.5226588,1.556718,973.505,17.728201,86.425003,4.875,104.298,20,7.5890002,86.425003,115.635,23.719999
1075706,2016,903.93689,0.17412117,,,,1083475,1075706,125234,CIZN,174715102,CITIZENS HOLDING CO,0.0065713236,35.664848,2.0019398,1.0401542,7.2462659,1.3796846,1025.212,17.419399,85.058998,4.8829999,150.283,20,6.737,85.058998,126.2256,25.85
1076394,2000,236.6442,0.1561162,,,,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0069190832,33.23159,3.1665444,0.98241854,1.3358482,1.8461995,449.33701,22.6912,38.212002,1.684,25,96,3.109,38.212002,30.312,18
1076394,2001,199.03781,0.15946576,0,175.67288,175.67288,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0061082528,48.600735,4.210094,1.0135871,1.899691,1.7513778,468.21899,23.8543,38.953999,1.633,58.599998,105.4,2.8599999,38.953999,45.3158,27.75
1076394,2002,61.108135,0.15652268,0,0,0,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0045829071,40.93885,3.6654413,1.0258298,2.1826966,1.3150932,477.20801,23.718,39.443001,1.663,5.4759998,139.10001,2.187,39.443001,51.769199,31.129999
1076394,2003,97.404808,0.16885006,0,0,0,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0059808879,67.007805,3.3427532,1.0403669,2.4242773,1.7633634,490.897,26.098499,43.453999,1.665,14.145,131.11099,2.9360001,43.453999,63.27,38
1076394,2004,252.40372,0.15319124,0,137.85118,137.85118,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0047268029,41.928352,3.8299904,1.0091033,1.7861149,1.5500314,521.07098,24.0648,38.238998,1.589,25.775999,120.679,2.4630001,38.238998,42.982498,27.049999
1076394,2005,321.69739,0.14553645,0,131.86626,131.86626,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0048293821,53.375347,2.8398275,1.0044858,1.5259578,1.8405292,547.27502,27.2904,39.188999,1.436,13.5,97.790001,2.6429999,39.188999,41.644001,29
1076394,2006,184.66905,0.1418307,356.72012,357.79782,714.51794,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0018016745,22.013227,3.6351652,1.007164,1.5406394,0.73328543,566.14001,27.1042,37.702,1.391,36.712002,100.341,1.02,37.702,41.757801,30.02
1076394,2007,156.09561,0.14234233,159.53537,9601.1289,9760.6641,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0025330638,19.500387,4.3325691,0.97968674,0.99620003,1.018297,571.245,27.316,38.816002,1.421,12.141,156.032,1.447,38.816002,27.2122,19.15
1076394,2008,5.2939806,0.126479,599.56714,9380.9824,9980.5498,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,-0.010775806,-20.381899,3.9001467,0.95845395,0.32708153,-4.3000693,575.82703,20.911301,30.763,1.443,28.014,128.924,-6.2049999,40.238998,6.8397002,4.7399001
1076394,2009,164.80971,0.14055865,0,4766.416,4766.416,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.003674112,12.177217,3.4316051,0.95955163,0.57782787,1.3366867,542.44397,23.507,35.523998,1.4910001,26,128.81,1.993,45.112999,13.583,9.1099997
1076394,2010,182.94043,0.16062415,0,9979.7813,9979.7813,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0035375545,21.463654,2.7310965,0.98277569,1.1955348,1.129666,487.625,24.267799,37.411999,1.527,0,128.692,1.725,47.120998,29.013,19
1076394,2011,288.33856,0.15899211,333.25763,9117.0459,9450.3027,2746049,1076394,16785,CEBK,152418109,CENTRAL BANCORP INC/MA,0.0016253734,9.9988384,2.8352888,0.98627084,1.2354746,0.54938668,523.57202,22.8186,35.380001,1.549,29.228001,99.341003,0.85100001,45.346001,28.191799,18.200001
1077428,2000,61.75919,0.081491411,,,,,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,-0.018159943,,0.21562235,,,-1.7460839,908.42798,9.1232996,86.196999,9.448,17.075001,1.511,-16.497,86.196999,,
1077428,2001,146.10284,0.068763234,,,,,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0050172606,,1.538168,,,0.61341453,1164.7791,11.164,106.351,9.5270004,153.69901,9.8990002,5.8439999,106.359,,
1077428,2002,507.08508,0.07250905,162.19005,2599.8462,2762.0364,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0040947269,,3.6763859,,,0.38445026,1793.282,6.5432,124.965,19.1,214.02299,245.437,7.3429999,124.976,,
1077428,2003,415.80051,0.071480483,8.2448063,12033.884,12042.129,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0063086133,8.0364408,3.29755,1.0862669,52.379837,0.55500281,2192.875,6.8906002,171.756,24.926001,545.75403,20.620001,13.834,171.756,360.9285,14.48
1077428,2004,307.08914,0.082439311,238.10658,6664.7056,6902.8125,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0074909148,16.663536,3.1525335,1.1353409,71.305237,0.77074629,2611.1631,7.6946998,195.27499,25.378,505.53201,110.079,19.559999,195.27499,548.67242,21.620001
1077428,2005,279.77386,0.083666094,3072.4836,6216.395,9288.8789,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0089381654,23.690321,1.4482213,1.1181284,68.521744,1.0585487,3042.2351,8.3900003,215.52299,25.688,215.72099,96.403999,27.191999,215.52299,574.8974,22.379999
1077428,2006,402.20663,0.08405821,2308.4426,9794.1768,12102.619,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0078697288,22.131908,1.296396,1.072329,53.534096,1.1132751,3675.3491,9.6480999,250.668,25.981001,211.55901,113.406,28.924,250.668,516.50232,19.879999
1077428,2007,180.07025,0.091459349,4296.0596,22153.662,26449.721,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0068623559,20.412527,3.040127,1.0431324,42.787422,1.1184946,4287.4492,11.2198,295.138,26.305,783.85101,113.406,29.422001,295.138,480.06631,18.25
1077428,2008,151.34735,0.099898368,4195.9502,48433.402,52629.352,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0047208169,10.496463,3.6014214,1.0049733,32.92588,0.78566343,5140.2119,12.5323,387.073,30.886,1240.6071,153.40601,24.266001,387.073,412.63699,13.36
1077428,2009,868.26398,0.11627804,6432.2505,96076.844,102509.09,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0042380081,9.3864679,2.2237723,1.0035241,37.418621,0.67238307,5698.9038,13.4009,481.35999,35.919998,957.02899,113.406,24.152,481.35999,501.44321,13.96
1077428,2010,360.79239,0.11415681,6655.8345,111251.49,117907.32,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0057688528,21.472809,0.7784937,1.0403873,55.168579,1.0062234,6446.1689,14.2955,528.31897,36.957001,297.80099,113.492,37.187,528.31897,788.66241,21.34
1077428,2011,164.13171,0.11405572,5250.4888,52418.449,57668.938,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0093363933,61.741718,3.0527785,1.0659475,70.464775,2.0170441,8137.6182,16.3626,616.33099,37.667,1768.05,113.472,75.975998,616.33099,1152.9869,30.610001
1077428,2012,595.10089,0.11316397,3463.5271,52620.168,56083.691,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.01144804,132.79608,2.5968165,1.0938432,88.9048,2.9628756,10540.844,20.5324,836.242,40.728001,1947.115,224.452,120.672,836.242,1825.429,44.82
1077428,2013,170.69878,0.13888112,8683.5684,30148.045,38831.613,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.010333264,183.47765,1.1401796,1.1371057,110.68525,2.9498014,11714.691,23.0609,946.34998,41.036999,1025.604,224.43201,121.051,1096.35,2552.5015,62.200001
1077428,2014,774.61578,0.13588083,4854.9907,39856.941,44711.934,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0085756266,161.9767,1.0726975,1.0723646,85.176384,2.981349,15899.946,29.172199,1334.1899,45.735001,1192.681,399.40601,136.35201,1484.1899,2484.7827,54.330002
1077428,2015,665.90344,0.12541577,6428.3418,164800.39,171228.73,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0076605286,156.05103,1.2580323,1.041967,70.579117,3.1576493,18909.139,32.1213,1473.533,45.874001,843.05103,1199.406,144.854,1623.533,2267.093,49.419998
1077428,2016,188.12683,0.1223525,9660.3486,151078.34,160738.69,2706735,1077428,150306,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,0.0071492852,245.66357,1.2460582,1.0931716,103.32058,3.1334639,21697.135,37.563801,1859.557,49.504002,2109.575,394.45001,155.119,2009.557,3881.1135,78.400002
1077771,2000,44.566971,0.13192342,,,,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.011291316,5.2389007,0.24279188,1.0554198,22.345705,0.61634129,785.64801,5.4748998,78.800003,14.393,12.014,7.118,8.8710003,78.800003,122.3405,8.5
1077771,2001,49.708519,0.14241478,382.0578,4026.9629,4409.021,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0059844153,5.7848444,0.47491148,1.0938359,39.723564,0.428507,1428.7111,6.7810001,135.30099,19.952999,55.178001,9.0780001,8.5500002,135.30099,269.36551,13.5
1077771,2002,180.51709,0.13206455,3192.1404,18201.326,21393.467,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0085947998,14.328152,0.47005647,1.087049,49.585693,0.78510416,2555.9641,10.2984,288.159,27.981001,55.451,80,21.968,288.159,510.65329,18.25
1077771,2003,749.87396,0.13876104,1091.8479,12364.854,13456.702,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.011511852,24.966002,0.74136358,1.0916779,52.614815,1.2008659,2963.8149,11.2266,318.96899,28.412001,133.53101,102.941,34.118999,318.96899,590.68549,20.790001
1077771,2004,446.25967,0.15037334,839.63898,24877.012,25716.65,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0096789785,26.895,0.49878928,1.0876141,71.66201,1.0668386,4873.0352,15.553,687.61298,44.210999,88.266998,254.707,47.166,687.61298,1114.5593,25.209999
1077771,2005,390.9299,0.17006949,536.2561,6542.7637,7079.02,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.01300871,44.652561,0.38302714,1.0994139,76.719154,1.5651091,5360.6392,16.5693,738.26099,44.556,113.865,168.909,69.735001,738.26099,1271.1827,28.530001
1077771,2006,595.20776,0.18204783,579.80493,9300.5879,9880.3926,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.011498405,42.79055,0.22589822,1.0753084,85.863129,1.4539772,7344.2358,19.9072,1156.2111,58.080002,47.985001,213.201,84.446999,1156.2111,1709.2944,29.43
1077771,2007,202.38914,0.18327454,10133.604,73991.266,84124.867,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0075860429,16.180912,0.33557081,0.96164954,44.508076,1.0548183,8340.0527,20.672501,1239.938,59.98,105.794,310.293,63.268002,1239.938,920.0932,15.34
1077771,2008,144.16931,0.18688364,5559.252,130430.33,135989.58,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0059370403,12.28023,0.3028188,0.95178658,41.125614,0.84866822,8597.5498,21.1623,1284.83,60.146,47.588001,402.70599,51.043999,1487.0081,870.31262,14.47
1077771,2009,26.809771,0.1850076,5936.9209,194031.52,199968.44,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,-0.016347928,-23.697809,0.19808786,0.97885364,74.686844,-1.7671745,9381.3721,15.5824,1362.182,86.786003,45.18,265.12799,-153.366,1566.517,1163.8003,13.41
1077771,2010,668.52588,0.15820894,47494.035,137143.34,184637.38,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0024275177,3.0122204,0.31662074,0.97878826,97.277786,0.24730873,11668.71,14.341,1642.574,114.537,78.759003,441.314,28.326,1642.574,1395.0607,12.18
1077771,2011,448.0289,0.15637338,47288.012,77370.516,124658.52,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0064424211,8.2289972,0.33827171,0.97555304,93.205666,0.66416442,11563.355,14.9103,1672.413,112.165,124.605,441.125,74.496002,1672.413,1389.7244,12.39
1077771,2012,1037.4391,0.16407031,36033.875,62895.77,98929.641,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0086381668,10.736392,0.34033221,0.9656769,85.615097,0.91063547,11795.443,15.4083,1724.0389,111.89,137.075,449.67099,101.891,1724.0389,1319.1831,11.79
1077771,2013,1157.5677,0.16821322,18558.16,29697.338,48255.496,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0084530814,16.813246,0.38528365,1.0357282,138.92108,0.87843496,11636.112,15.4272,1727.426,111.973,224.882,440.66699,98.361,1727.426,2143.1631,19.139999
1077771,2014,201.12645,0.17505692,43214.48,47896.438,91110.914,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0065236022,11.397637,0.44183743,0.99840546,218.06116,0.67005509,22613.273,17.1738,3780.9971,220.161,578.32098,1092.265,147.52,3780.9971,3744.9387,17.01
1077771,2015,628.96997,0.17880557,29590.721,26779.41,56370.133,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0095154168,16.071009,0.40267745,0.98509377,200.23102,1.0107553,23387.205,17.4834,3849.334,220.17101,829.57599,720.46399,222.539,3849.334,3500.719,15.9
1077771,2016,472.25354,0.17589204,43458.512,24999.494,68458.008,2747644,1077771,65228,UMPQ,904214103,UMPQUA HOLDINGS CORP,0.0093877763,19.86862,0.40045112,1.0087909,232.43883,1.0579669,24813.119,17.789301,3916.7949,220.177,607.948,960.53699,232.94,3916.7949,4134.9243,18.780001
1079385,2000,301.64963,0.13886355,,,,,1079385,31627,CBN.1,218925105,CORNERSTONE BANCORP INC,0.011876928,22.998358,0.51628077,0.98716718,0.94216824,1.6726079,150.123,15.5572,16.584,1.066,6.5619998,2,1.783,16.584,14.6575,13.75
1079385,2001,230.73941,0.13733205,,,,,1079385,31627,CBN.1,218925105,CORNERSTONE BANCORP INC,0.0082636885,22.005571,0.44819129,0.99490738,1.0215088,1.3927577,181.517,16.6583,17.941,1.077,8.0410004,0,1.5,17.941,17.0166,15.8
